RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26
395238,57,"Worcester, MA",Msa,MA,292644.0,291374.0,291125.0,290876.0,292121.0,292121.0,291872.0,291872.0,290627.0,290627.0,289855.0,290228.0,292719.0,296455.0,300216.0,301312.0,301312.0,300092.0,300067.0,302334.0,304824.0,308536.0,312247.0,316207.0,320965.0,324477.0,326768.0,328014.0,329508.0,332223.0,334670.0,334695.0,333425.0,330934.0,329708.0,330953.0,332098.0,332098.0,331545.0,330549.0,329404.0,329179.0,327516.0,326021.0,324801.0,323804.0,323779.0,322534.0,321264.0,319993.0,318748.0,318723.0,318723.0,318723.0,318413.0,318267.0,318043.0,316797.0,315861.0,313542.0,311898.0,311674.0,311450.0,312446.0,313094.0,314563.0,316057.0,318797.0,322508.0,324999.0,327491.0,331202.0,336084.0,340904.0,345860.0,348376.0,350493.0,353146.0,355637.0,358103.0,358601.0,358626.0,358651.0,358676.0,359921.0,362163.0,363632.0,363632.0,362362.0,358850.0,356135.0,354865.0,352374.0,351128.0,349858.0,348613.0,348613.0,348613.0,348389.0,347168.0,345948.0,344727.0,344727.0,345948.0,347168.0,347915.0,346894.0,344428.0,343195.0,341203.0,341227.0,342473.0,342211.0,343432.0,343407.0,343133.0,344154.0,345400.0,346645.0,348139.0,348638.0,351128.0,355512.0,360494.0,366945.0,371927.0,375015.0,377506.0,378502.0,378502.0,378525.0,378525.0,379671.0,381937.0,384406.0,389163.0,392999.0,398205.0,404432.0,407147.0,407458.0,406237.0,402501.0,400010.0,399699.0,398429.0,398205.0,396984.0,396760.0,396760.0,396984.0,396984.0,394717.0,389736.0,386025.0,384256.0,383941.0,386432.0,387653.0,388151.0,389113.0,390383.0,391031.0,393522.0,395365.0,396609.0,"","","","","","","","","","","","","","","","","","","","","","","","",""
394415,58,"Stamford, CT",Msa,CT,712565.0,712285.0,710605.0,705144.0,702344.0,701224.0,700102.0,700102.0,700102.0,701222.0,707945.0,722353.0,743076.0,765510.0,787913.0,802629.0,809910.0,815480.0,817160.0,822761.0,829482.0,835083.0,837884.0,833963.0,830043.0,827242.0,824442.0,825562.0,829483.0,832283.0,836204.0,836204.0,833655.0,830855.0,825254.0,821333.0,815480.0,804559.0,796157.0,788876.0,783275.0,782996.0,782996.0,782856.0,782856.0,782856.0,782856.0,782996.0,782996.0,782996.0,781876.0,781595.0,781595.0,779075.0,777647.0,775127.0,772326.0,771766.0,771514.0,772774.0,774454.0,775014.0,775014.0,773754.0,772325.0,774846.0,777647.0,780699.0,783500.0,787980.0,794981.0,802010.0,809040.0,812960.0,813240.0,813240.0,814360.0,816012.0,818813.0,819933.0,818813.0,809039.0,801758.0,793357.0,786076.0,784676.0,780755.0,779355.0,776555.0,772326.0,766725.0,761124.0,755524.0,749671.0,742642.0,735893.0,730292.0,727744.0,731971.0,736199.0,739840.0,743760.0,744854.0,745974.0,747934.0,749363.0,749391.0,746842.0,744294.0,741746.0,739197.0,739197.0,740625.0,743174.0,745442.0,747991.0,750651.0,753451.0,759332.0,765927.0,771668.0,777269.0,780069.0,781876.0,781876.0,779355.0,778235.0,775435.0,773894.0,775295.0,776415.0,779495.0,782407.0,789128.0,799182.0,810384.0,823014.0,831415.0,835363.0,838136.0,839508.0,839760.0,839760.0,839508.0,838353.0,838101.0,835301.0,828580.0,821361.0,814612.0,809264.0,808843.0,807723.0,800750.0,799378.0,799798.0,800638.0,803439.0,798958.0,791677.0,786076.0,782996.0,783262.0,783542.0,783822.0,784074.0,784060.0,784156.0,784377.0,785851.0,796100.0,806225.0,822225.0,837250.0,843475.0,846975.0,841975.0,835725.0,825725.0,815950.0,807450.0,799950.0,797450.0,802450.0,808450.0,815925.0,815950.0,810725.0,802225.0,789750.0,788500.0
394312,59,"Albuquerque, NM",Msa,NM,236140.0,235924.0,235924.0,235900.0,235394.0,234648.0,234383.0,234166.0,234407.0,234648.0,234311.0,234551.0,235298.0,236766.0,238451.0,239414.0,240112.0,240353.0,240474.0,241918.0,244109.0,247696.0,250585.0,252968.0,254412.0,254436.0,255375.0,255881.0,256844.0,257807.0,258770.0,259372.0,259564.0,258601.0,257422.0,256218.0,253835.0,252510.0,251066.0,249742.0,249525.0,249164.0,248201.0,246998.0,244831.0,242905.0,241701.0,241701.0,241701.0,242785.0,243504.0,243961.0,245165.0,245165.0,245589.0,245373.0,245373.0,245373.0,245192.0,245072.0,244927.0,244903.0,244903.0,245024.0,245168.0,246275.0,247696.0,250079.0,252486.0,255110.0,257518.0,258722.0,259901.0,259925.0,261129.0,262333.0,263560.0,265727.0,266233.0,266257.0,266257.0,266257.0,266738.0,267701.0,268881.0,269097.0,269314.0,269531.0,269531.0,269389.0,269172.0,269124.0,269148.0,269314.0,269314.0,268183.0,267701.0,267196.0,267196.0,268375.0,268833.0,269314.0,269531.0,269531.0,269543.0,269326.0,269109.0,268772.0,268183.0,268062.0,267099.0,266257.0,265655.0,264812.0,265835.0,267641.0,270048.0,273635.0,277427.0,280436.0,283806.0,286238.0,287441.0,289849.0,290090.0,289835.0,289594.0,288149.0,288149.0,289608.0,292256.0,296108.0,300682.0,305165.0,308776.0,312387.0,317418.0,321843.0,326658.0,330269.0,330293.0,331015.0,331735.0,332674.0,333887.0,334366.0,333647.0,332684.0,333042.0,331335.0,331335.0,331359.0,331184.0,333354.0,332675.0,330870.0,329873.0,328188.0,327435.0,327435.0,326243.0,326180.0,326805.0,326744.0,326936.0,327269.0,330019.0,333328.0,337078.0,340120.0,339120.0,338503.0,338503.0,339725.0,343228.0,348348.0,352723.0,356248.0,358865.0,359840.0,360583.0,360210.0,361108.0,363939.0,366322.0,367819.0,369324.0,369038.0,369013.0,371513.0,371493.0
394308,60,"Albany, NY",Msa,NY,225920.0,225920.0,225815.0,225815.0,225815.0,225789.0,225920.0,226721.0,228035.0,230558.0,232910.0,234499.0,235576.0,235681.0,235958.0,236221.0,236484.0,236773.0,237824.0,238875.0,239927.0,239664.0,238613.0,238087.0,237561.0,238613.0,239795.0,240321.0,240846.0,241083.0,240951.0,242502.0,244052.0,245918.0,248546.0,249624.0,250937.0,251463.0,251700.0,251700.0,251647.0,251621.0,250333.0,249282.0,248809.0,247784.0,247784.0,247639.0,246877.0,247403.0,248691.0,249361.0,250412.0,250937.0,250701.0,251463.0,251700.0,250648.0,249597.0,248310.0,247022.0,247022.0,247022.0,246996.0,246996.0,246996.0,246996.0,248310.0,249597.0,250885.0,252173.0,253487.0,255063.0,256403.0,258795.0,260109.0,260923.0,261922.0,262135.0,262135.0,262200.0,262490.0,262513.0,262513.0,262710.0,262736.0,262763.0,264077.0,265391.0,266679.0,267204.0,265890.0,264550.0,263131.0,261817.0,260240.0,257612.0,255090.0,253250.0,252225.0,252251.0,253565.0,254852.0,256166.0,257481.0,257770.0,258059.0,258033.0,258006.0,257717.0,257428.0,256114.0,254800.0,253487.0,252173.0,252067.0,252067.0,252856.0,253933.0,255378.0,258006.0,259846.0,261396.0,262684.0,262710.0,265338.0,267966.0,270594.0,273091.0,273091.0,273091.0,273091.0,273748.0,276375.0,280317.0,285337.0,290041.0,294009.0,296663.0,299291.0,301919.0,303206.0,304520.0,306097.0,306123.0,305887.0,303522.0,299553.0,295848.0,290855.0,287938.0,286230.0,285686.0,287951.0,288958.0,289045.0,289019.0,287503.0,286244.0,283699.0,281155.0,279909.0,278688.0,279973.0,279973.0,280191.0,"","","","","","","","","","","","","","","","","","","","","","","","",""
394938,61,"Omaha, NE",Msa,NE,278229.0,278229.0,278486.0,277627.0,279168.0,280479.0,281763.0,283179.0,284207.0,284266.0,284240.0,284171.0,285713.0,288344.0,291581.0,296232.0,298930.0,301379.0,303823.0,305082.0,306238.0,309809.0,312927.0,315928.0,318684.0,318562.0,318248.0,317586.0,317143.0,316879.0,316861.0,314947.0,312635.0,310733.0,309112.0,309112.0,309112.0,309110.0,308686.0,308030.0,308005.0,307982.0,307750.0,306723.0,305033.0,303774.0,302316.0,301006.0,298867.0,296418.0,292982.0,290389.0,289079.0,287648.0,287378.0,287402.0,287402.0,287427.0,288455.0,289765.0,291196.0,292523.0,294219.0,295478.0,296643.0,299073.0,301513.0,304083.0,309221.0,315484.0,321303.0,327752.0,332865.0,335666.0,337786.0,337786.0,336527.0,336038.0,334779.0,334767.0,334767.0,333644.0,333387.0,333048.0,331750.0,329533.0,325936.0,323757.0,322722.0,322391.0,324703.0,324768.0,323888.0,323063.0,320004.0,317085.0,313848.0,311125.0,308660.0,305728.0,303184.0,300383.0,297172.0,295212.0,294441.0,294082.0,293851.0,293851.0,294339.0,294698.0,296189.0,297448.0,297697.0,297158.0,297800.0,299110.0,301456.0,304821.0,308833.0,312662.0,316773.0,320987.0,323810.0,325862.0,325862.0,325501.0,324474.0,323523.0,322946.0,322863.0,323480.0,324973.0,327077.0,329729.0,331829.0,334116.0,336314.0,337406.0,339057.0,339340.0,338955.0,338376.0,337195.0,336214.0,336220.0,335706.0,335064.0,333706.0,331388.0,329050.0,326994.0,326018.0,324978.0,323462.0,319120.0,314726.0,310859.0,307490.0,307362.0,307233.0,306488.0,307288.0,307416.0,307545.0,309061.0,310834.0,313891.0,318084.0,321610.0,325256.0,329157.0,332485.0,336560.0,340313.0,342525.0,344175.0,343750.0,343745.0,344995.0,346245.0,346989.0,345719.0,345506.0,345481.0,345988.0,347250.0,343644.0,337419.0,331169.0,324931.0,320000.0
394908,62,"New Haven, CT",Msa,CT,274566.0,273292.0,272044.0,270771.0,269523.0,269523.0,269523.0,269523.0,269523.0,269523.0,270546.0,272818.0,275090.0,277586.0,280332.0,282829.0,285550.0,288047.0,290292.0,291765.0,294262.0,296758.0,300504.0,304024.0,306521.0,308793.0,309017.0,309242.0,309267.0,310765.0,312038.0,313311.0,314559.0,314558.0,314558.0,313310.0,312037.0,310765.0,309492.0,309467.0,309367.0,306895.0,304399.0,301902.0,299506.0,299481.0,299506.0,299506.0,299506.0,299506.0,299456.0,299231.0,298757.0,296784.0,294338.0,292066.0,290044.0,289295.0,289045.0,287822.0,286574.0,285575.0,284577.0,284577.0,285325.0,286549.0,287772.0,290244.0,292016.0,294288.0,296784.0,298057.0,300553.0,303274.0,306595.0,310465.0,313686.0,315084.0,315533.0,314959.0,312737.0,311114.0,309367.0,307320.0,307320.0,306321.0,305572.0,304324.0,302076.0,300803.0,299529.0,299405.0,299156.0,297933.0,296708.0,294312.0,292040.0,290767.0,289270.0,289045.0,289045.0,289045.0,289270.0,289495.0,289270.0,289045.0,288696.0,288471.0,288696.0,287697.0,287020.0,286646.0,285422.0,285397.0,283952.0,283303.0,283278.0,284174.0,286421.0,287445.0,288468.0,288821.0,291192.0,293913.0,296635.0,299131.0,299481.0,299481.0,299481.0,299481.0,301977.0,306745.0,311763.0,318011.0,321756.0,323254.0,324502.0,325519.0,326543.0,329289.0,332784.0,335505.0,338251.0,340473.0,341197.0,339375.0,336853.0,333109.0,329888.0,328989.0,327766.0,326543.0,325638.0,324987.0,326609.0,326702.0,326931.0,326906.0,325607.0,325837.0,323290.0,321762.0,317714.0,312621.0,310074.0,308827.0,310100.0,312483.0,314867.0,315934.0,318375.0,319600.0,322100.0,323600.0,323725.0,325725.0,326725.0,332725.0,338950.0,344475.0,349713.0,352438.0,354938.0,357413.0,359900.0,361150.0,362400.0,362175.0,359675.0,355700.0,351950.0
394357,63,"Bakersfield, CA",Msa,CA,265423.0,263917.0,262635.0,261378.0,261353.0,261328.0,260850.0,260624.0,260398.0,259166.0,258889.0,258198.0,258198.0,260460.0,262497.0,265448.0,267961.0,269470.0,271732.0,273494.0,276008.0,278270.0,279527.0,279527.0,279150.0,278522.0,278019.0,278874.0,279477.0,280332.0,281061.0,281438.0,281438.0,281438.0,281435.0,280844.0,279612.0,278380.0,277152.0,276511.0,276486.0,275204.0,273695.0,271684.0,269196.0,267964.0,266456.0,265450.0,264696.0,263439.0,262684.0,261930.0,261402.0,261152.0,261127.0,260599.0,260373.0,260373.0,260146.0,259417.0,257909.0,256878.0,255860.0,255835.0,256313.0,255710.0,255697.0,255722.0,256753.0,258625.0,259905.0,261137.0,262142.0,264040.0,267788.0,271833.0,275538.0,277926.0,277951.0,277702.0,277013.0,277013.0,277013.0,276460.0,276460.0,275957.0,276272.0,278044.0,279276.0,280508.0,280193.0,278974.0,277742.0,276486.0,275204.0,273922.0,273406.0,272124.0,270892.0,269661.0,267662.0,266456.0,266204.0,265953.0,265813.0,264556.0,264431.0,264682.0,264822.0,266066.0,266418.0,266278.0,266228.0,266241.0,266266.0,266644.0,267868.0,269100.0,270105.0,270872.0,270955.0,272237.0,274751.0,277491.0,279979.0,280608.0,279351.0,278094.0,276862.0,276234.0,276862.0,276887.0,276888.0,276863.0,276988.0,277994.0,278999.0,280231.0,280935.0,281186.0,282694.0,282745.0,285057.0,288803.0,292322.0,297098.0,299612.0,300881.0,301635.0,303873.0,305381.0,306650.0,307474.0,306668.0,306368.0,307551.0,307423.0,307942.0,307077.0,303370.0,300904.0,297914.0,295813.0,293317.0,289610.0,285927.0,282961.0,281775.0,281292.0,280829.0,280392.0,279929.0,281225.0,283500.0,285813.0,288238.0,290675.0,293300.0,295962.0,298412.0,299725.0,299850.0,302375.0,305000.0,308750.0,313750.0,316000.0,318500.0,319750.0,318500.0,316249.0
394753,64,"Knoxville, TN",Msa,TN,262279.0,262156.0,263361.0,264565.0,263951.0,262943.0,261714.0,260485.0,260460.0,260460.0,259735.0,258506.0,257277.0,257240.0,257965.0,259194.0,261431.0,262697.0,264934.0,267417.0,269875.0,272333.0,275037.0,278478.0,281157.0,284845.0,287303.0,288777.0,290007.0,290007.0,290007.0,290007.0,290007.0,288777.0,287524.0,286162.0,283704.0,282475.0,281099.0,278749.0,277299.0,274865.0,271350.0,268916.0,267687.0,266956.0,266931.0,266931.0,265923.0,265401.0,265401.0,265155.0,263926.0,261984.0,260185.0,257948.0,257727.0,258464.0,260264.0,262378.0,263607.0,263607.0,261173.0,259059.0,256824.0,255571.0,255571.0,256554.0,257781.0,259010.0,262672.0,266605.0,270277.0,273743.0,274972.0,276201.0,278675.0,281571.0,284029.0,286401.0,288614.0,290634.0,293092.0,294407.0,294652.0,294652.0,294652.0,294652.0,294652.0,294898.0,294923.0,294923.0,294923.0,294800.0,294284.0,294284.0,294185.0,293055.0,292317.0,289859.0,287499.0,286270.0,283837.0,282509.0,280051.0,276820.0,274349.0,272445.0,271241.0,270605.0,270617.0,270186.0,271169.0,271374.0,271595.0,271571.0,270563.0,270784.0,270994.0,272223.0,274706.0,278147.0,283615.0,288532.0,292194.0,294652.0,294652.0,294431.0,294431.0,294453.0,295904.0,296149.0,298140.0,300576.0,303034.0,308688.0,313343.0,318701.0,323617.0,328042.0,332482.0,335752.0,338234.0,339218.0,337989.0,337472.0,338579.0,339316.0,340422.0,338038.0,333220.0,327566.0,322878.0,322212.0,322357.0,323707.0,324659.0,319606.0,315633.0,311441.0,306655.0,306375.0,305096.0,304209.0,304209.0,304462.0,305911.0,306706.0,306706.0,306772.0,306838.0,307384.0,308725.0,309434.0,309665.0,309640.0,313140.0,323456.0,335028.0,350028.0,362778.0,370278.0,375950.0,377200.0,377200.0,373700.0,370975.0,369000.0,369000.0,367725.0,363700.0
394653,65,"Greenville, SC",Msa,SC,257303.0,256601.0,255432.0,254894.0,253724.0,253233.0,253209.0,252578.0,252578.0,252578.0,252566.0,252542.0,252566.0,252957.0,254255.0,255680.0,257786.0,259524.0,259524.0,261397.0,263479.0,265467.0,268649.0,269818.0,270286.0,270794.0,270794.0,271005.0,271005.0,271526.0,272930.0,274006.0,275082.0,275784.0,274614.0,273538.0,272462.0,271292.0,271269.0,271292.0,271292.0,271082.0,270146.0,268625.0,266286.0,263947.0,261397.0,259408.0,258239.0,257280.0,257042.0,257019.0,257042.0,257065.0,257303.0,257303.0,257186.0,256625.0,256233.0,255087.0,254034.0,253402.0,252601.0,252601.0,253747.0,254548.0,255742.0,256911.0,257824.0,260007.0,262347.0,264686.0,267072.0,268766.0,269912.0,271894.0,273298.0,275427.0,277702.0,279205.0,280270.0,280270.0,280007.0,278861.0,277445.0,275430.0,272272.0,269909.0,267898.0,266403.0,265701.0,264554.0,263408.0,262471.0,262000.0,261977.0,261743.0,261649.0,261605.0,261511.0,261511.0,261374.0,261397.0,261490.0,261701.0,261912.0,261912.0,261876.0,261198.0,260262.0,259116.0,258004.0,257420.0,256507.0,256461.0,256461.0,256788.0,258660.0,261046.0,263713.0,266988.0,269304.0,270473.0,271199.0,270988.0,270403.0,269234.0,268181.0,266689.0,266197.0,267189.0,268335.0,271230.0,274435.0,276951.0,279314.0,281630.0,284180.0,286498.0,286701.0,285555.0,283549.0,282138.0,281911.0,282711.0,283664.0,283330.0,283420.0,282687.0,282570.0,284315.0,284248.0,284227.0,283126.0,283105.0,286650.0,288900.0,290923.0,289698.0,287198.0,285348.0,283325.0,282050.0,280575.0,278768.0,277293.0,276276.0,275024.0,274931.0,274931.0,274861.0,276351.0,278851.0,282126.0,285403.0,287915.0,290603.0,293553.0,300113.0,306861.0,315127.0,322402.0,325927.0,327905.0,325475.0,323975.0,324200.0,325025.0,327525.0,331525.0,336275.0
394952,66,"Ventura, CA",Msa,CA,779777.0,774863.0,769950.0,766252.0,766252.0,769937.0,772394.0,772161.0,772161.0,769581.0,765159.0,761719.0,758273.0,760607.0,763555.0,764784.0,765773.0,764766.0,764766.0,766500.0,765517.0,766278.0,771192.0,776583.0,782479.0,784199.0,779285.0,769950.0,760123.0,749067.0,744399.0,743908.0,743908.0,744276.0,741820.0,739609.0,737398.0,737029.0,737029.0,737027.0,735798.0,732113.0,725971.0,718358.0,707301.0,698701.0,692436.0,687744.0,687745.0,687500.0,687599.0,687611.0,687366.0,686383.0,683705.0,681015.0,678544.0,674835.0,672623.0,670167.0,667724.0,667748.0,669959.0,673890.0,677821.0,681506.0,683963.0,684946.0,685928.0,686911.0,687034.0,687279.0,690473.0,694404.0,700644.0,707769.0,712167.0,715827.0,716834.0,719267.0,720520.0,721772.0,726686.0,729167.0,732840.0,736525.0,736759.0,737004.0,739449.0,741881.0,746561.0,749509.0,751988.0,755697.0,758883.0,763790.0,767477.0,770918.0,770188.0,772160.0,773364.0,772382.0,775072.0,776483.0,776262.0,773793.0,768155.0,763046.0,759607.0,759619.0,760110.0,760614.0,766210.0,772327.0,779918.0,780655.0,776276.0,776178.0,775956.0,783299.0,794367.0,804157.0,816687.0,831209.0,837326.0,831344.0,818815.0,796949.0,778303.0,772161.0,771915.0,775843.0,781246.0,783678.0,784145.0,787587.0,796188.0,808251.0,821763.0,833555.0,838199.0,840876.0,846797.0,847264.0,853430.0,857140.0,852448.0,854683.0,855666.0,854376.0,859069.0,861525.0,863000.0,864289.0,859621.0,857349.0,853664.0,852190.0,849733.0,844635.0,833580.0,828912.0,828912.0,835054.0,853234.0,865272.0,"","","","","","","","","","","","","","","","","","","","","","","","",""
394318,67,"Allentown, PA",Msa,PA,250848.0,249746.0,248975.0,247846.0,247818.0,247818.0,247818.0,247818.0,246467.0,244952.0,242914.0,241289.0,240436.0,240299.0,240987.0,242364.0,244595.0,247350.0,250077.0,252831.0,255558.0,257211.0,259304.0,260681.0,261535.0,262224.0,262885.0,263133.0,263656.0,264317.0,264345.0,265722.0,265750.0,266328.0,267678.0,267705.0,269083.0,269881.0,268504.0,267099.0,264483.0,262279.0,261480.0,260131.0,259717.0,257817.0,255861.0,254456.0,253327.0,253300.0,253300.0,253300.0,253052.0,251977.0,250903.0,249554.0,248452.0,248176.0,247901.0,247873.0,247818.0,246413.0,245008.0,244760.0,244788.0,246193.0,248948.0,250600.0,252005.0,254456.0,256963.0,259580.0,262307.0,263959.0,264207.0,265034.0,266438.0,268642.0,270598.0,272250.0,273352.0,273903.0,274702.0,275087.0,275362.0,275390.0,277456.0,280210.0,282937.0,284315.0,282249.0,279494.0,276740.0,275087.0,275087.0,275087.0,273738.0,273366.0,272705.0,272044.0,272044.0,271562.0,270873.0,270157.0,268752.0,267127.0,267044.0,265695.0,265722.0,265694.0,264372.0,264345.0,264317.0,264317.0,264317.0,264317.0,265419.0,265447.0,266411.0,269165.0,272085.0,277594.0,284645.0,289906.0,294038.0,296765.0,296903.0,295773.0,293157.0,290430.0,289190.0,289190.0,291917.0,294739.0,296089.0,297466.0,298595.0,301007.0,303376.0,307535.0,311666.0,313319.0,315110.0,316016.0,316016.0,315988.0,317090.0,317533.0,317919.0,318346.0,315839.0,315592.0,315327.0,315911.0,315907.0,313369.0,312040.0,309621.0,309594.0,309594.0,308265.0,309621.0,312040.0,312067.0,312067.0,312306.0,312306.0,314964.0,317760.0,319074.0,319563.0,319787.0,322425.0,326280.0,327530.0,327555.0,325503.0,326398.0,327673.0,328898.0,329398.0,325923.0,324673.0,325673.0,327200.0,328425.0,328425.0,327450.0,326200.0,322475.0,319950.0
394561,68,"El Paso, TX",Msa,TX,171751.0,171878.0,171739.0,171485.0,171345.0,171345.0,171485.0,171599.0,171485.0,171218.0,170964.0,170787.0,170723.0,170977.0,171358.0,171777.0,172094.0,172107.0,172107.0,172005.0,172005.0,172234.0,172348.0,172462.0,172577.0,172601.0,172855.0,172931.0,173070.0,173326.0,173579.0,174186.0,174935.0,175925.0,176700.0,177807.0,178949.0,179216.0,179216.0,178705.0,178337.0,178845.0,179594.0,180358.0,180739.0,180485.0,179977.0,179330.0,178682.0,178429.0,178568.0,178949.0,179330.0,179838.0,180206.0,180460.0,180967.0,181348.0,181843.0,182605.0,183113.0,183887.0,184674.0,185677.0,186680.0,187289.0,187797.0,188076.0,188597.0,189358.0,190107.0,190590.0,190602.0,190361.0,190361.0,190628.0,191364.0,192379.0,193408.0,194169.0,194639.0,194906.0,195147.0,195147.0,195197.0,195324.0,194817.0,194322.0,193887.0,193240.0,192986.0,192859.0,192532.0,192417.0,192417.0,192544.0,192811.0,192938.0,192950.0,192938.0,192925.0,192925.0,192912.0,192925.0,193369.0,193877.0,194639.0,196150.0,196987.0,196987.0,196226.0,194702.0,193420.0,192913.0,192925.0,192925.0,192938.0,193065.0,193052.0,193052.0,193050.0,192910.0,192910.0,193037.0,193154.0,193154.0,192913.0,192291.0,191910.0,191529.0,191643.0,192138.0,193014.0,194398.0,195464.0,196383.0,196789.0,197069.0,198148.0,199272.0,200275.0,201164.0,201570.0,201824.0,202329.0,202697.0,202570.0,202697.0,202192.0,201944.0,202173.0,202287.0,202808.0,203055.0,205607.0,212208.0,218885.0,226501.0,231592.0,232619.0,233546.0,233546.0,232518.0,230474.0,228600.0,227673.0,228191.0,230222.0,232204.0,233375.0,233480.0,232588.0,231600.0,231697.0,232335.0,233585.0,234835.0,235761.0,237011.0,238249.0,239736.0,240325.0,240938.0,242213.0,244350.0,246363.0,248613.0,251113.0,252475.0,252725.0,252975.0
394367,69,"Baton Rouge, LA",Msa,LA,237501.0,238006.0,237311.0,235542.0,234279.0,233040.0,232472.0,232472.0,232706.0,232706.0,232706.0,232463.0,232229.0,232721.0,233885.0,235366.0,236630.0,237401.0,238159.0,239195.0,240206.0,241444.0,242580.0,244071.0,245587.0,246876.0,247634.0,248797.0,250035.0,251274.0,252537.0,252663.0,252689.0,252689.0,252663.0,252411.0,251703.0,250465.0,249227.0,248216.0,247660.0,246843.0,246591.0,245959.0,245201.0,245764.0,245992.0,246598.0,246411.0,245400.0,244136.0,242873.0,242555.0,242790.0,243050.0,243076.0,243075.0,242815.0,242555.0,242302.0,242176.0,242186.0,242211.0,242464.0,242565.0,242580.0,243566.0,244804.0,245941.0,246927.0,247180.0,247180.0,248064.0,249521.0,250785.0,252832.0,254499.0,255848.0,257137.0,258653.0,259790.0,260927.0,261938.0,261407.0,260649.0,259512.0,257276.0,255532.0,254015.0,252752.0,252714.0,252688.0,252663.0,252373.0,251109.0,249871.0,248633.0,247634.0,247356.0,246573.0,245550.0,244943.0,245095.0,245853.0,246497.0,246371.0,245711.0,245206.0,245054.0,244961.0,244483.0,243750.0,243017.0,242580.0,242555.0,242530.0,242504.0,242504.0,242504.0,243035.0,244324.0,246169.0,248595.0,250591.0,251829.0,252208.0,251956.0,251223.0,250869.0,251021.0,251375.0,252108.0,252487.0,253674.0,254938.0,256227.0,258501.0,259992.0,261281.0,262532.0,262785.0,262848.0,263859.0,265135.0,266399.0,267624.0,268862.0,270101.0,271339.0,272603.0,273361.0,274394.0,275683.0,276921.0,277073.0,276588.0,275804.0,274541.0,273909.0,273361.0,272754.0,272653.0,272678.0,272678.0,272780.0,272653.0,271592.0,270634.0,269902.0,269172.0,269350.0,270278.0,271553.0,273053.0,275653.0,277846.0,280211.0,282711.0,284984.0,287851.0,290486.0,293461.0,295939.0,297575.0,299313.0,300063.0,300313.0,300413.0,299900.0,299925.0,299775.0
