,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1012,2019-10-12,572910.9823874903,224689.69586966562,878252.7199319436,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1013,2019-10-12,572910.9823874903,207881.91388329223,858029.057643991,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1014,2019-10-12,572910.9823874903,230797.11271899278,906577.3809487369,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1015,2019-10-12,572910.9823874903,249909.45765625435,909908.7996055402,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1016,2019-10-12,572910.9823874903,224954.82328609834,868308.6508266509,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1017,2019-10-12,572910.9823874903,230279.05690363687,874781.1082571445,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1018,2019-10-12,572910.9823874903,219219.02025358452,871033.7185456817,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1019,2019-10-12,572910.9823874903,238523.9420770293,877239.5579509455,572910.9823874903,572910.9823874903,-20601.605664168557,-20601.605664168557,-20601.605664168557,-19182.605729960556,-19182.605729960556,-19182.605729960556,-1418.9999342080023,-1418.9999342080023,-1418.9999342080023,0.0,0.0,0.0,552309.3767233217
1020,2019-10-19,573422.0945865158,226311.18933850288,869891.80858814,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
1021,2019-10-19,573422.0945865158,209110.46561270364,875559.4446802185,573422.0945865158,573422.0945865158,-19822.20974521394,-19822.20974521394,-19822.20974521394,-19182.605729960556,-19182.605729960556,-19182.605729960556,-639.6040152533817,-639.6040152533817,-639.6040152533817,0.0,0.0,0.0,553599.8848413018
