,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1432,2020-08-01,569604.4095604535,583697.6747576615,590636.8699733267,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1433,2020-08-01,569604.4095604535,583702.8301881497,590811.4829883962,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1434,2020-08-01,569604.4095604535,583885.9154679257,590722.2757663241,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1435,2020-08-01,569604.4095604535,583597.2159285301,590518.9346398689,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1436,2020-08-01,569604.4095604535,583489.2044299791,590623.6388171304,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1437,2020-08-01,569604.4095604535,583804.9778927984,590750.9604772356,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1438,2020-08-01,569604.4095604535,583926.7087929889,590611.19461727,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1439,2020-08-01,569604.4095604535,583606.0440286542,590389.4230071828,569604.4095604535,569604.4095604535,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,17554.909372317685,0.0,0.0,0.0,587159.3189327712
1440,2020-08-08,573010.7697402105,585434.335783591,592436.4156572636,573010.7697402105,573010.7697402105,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,0.0,0.0,0.0,588831.9550289405
1441,2020-08-08,573010.7697402105,585223.4916639948,592066.8364789743,573010.7697402105,573010.7697402105,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,15821.185288730016,0.0,0.0,0.0,588831.9550289405
