,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
354,2018-07-07,548817.0611846077,229249.94958445,853431.9310933034,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
355,2018-07-07,548817.0611846077,217009.074569316,850150.8850887159,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
356,2018-07-07,548817.0611846077,201827.60736342316,854745.1981262696,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
357,2018-07-07,548817.0611846077,227498.77140823976,863426.4394273922,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
358,2018-07-07,548817.0611846077,246809.9320760738,848053.0789819511,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
359,2018-07-07,548817.0611846077,248515.20702731347,857783.9383340103,548817.0611846077,548817.0611846077,-9359.527671764312,-9359.527671764312,-9359.527671764312,-19182.605729960556,-19182.605729960556,-19182.605729960556,9823.078058196244,9823.078058196244,9823.078058196244,0.0,0.0,0.0,539457.5335128434
360,2018-07-14,549170.2723723404,212076.23406559863,883378.6416789296,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
361,2018-07-14,549170.2723723404,222174.28781500168,872661.7979267515,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
362,2018-07-14,549170.2723723404,206244.44571694525,860895.8576465299,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
363,2018-07-14,549170.2723723404,237001.9162979891,847933.5732865293,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
364,2018-07-14,549170.2723723404,183564.63040317965,852181.8748561332,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
365,2018-07-14,549170.2723723404,203995.9673184674,835377.291636775,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
366,2018-07-14,549170.2723723404,224622.91038543585,866595.3119699304,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
367,2018-07-14,549170.2723723404,210062.9940203436,874020.7650451532,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
368,2018-07-14,549170.2723723404,221653.20804953267,858761.2004602251,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
369,2018-07-14,549170.2723723404,237028.7889809941,891420.2102788355,549170.2723723404,549170.2723723404,-11553.239071278336,-11553.239071278336,-11553.239071278336,-19182.605729960556,-19182.605729960556,-19182.605729960556,7629.366658682219,7629.366658682219,7629.366658682219,0.0,0.0,0.0,537617.0333010621
370,2018-07-21,549523.4835600732,230029.45672315604,861245.9049911463,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
371,2018-07-21,549523.4835600732,232121.84667655468,857928.8756811,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
372,2018-07-21,549523.4835600732,237634.81554528116,859968.5386705537,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
373,2018-07-21,549523.4835600732,207792.14576267492,822067.8442349421,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
374,2018-07-21,549523.4835600732,217621.01656071117,851515.0589752218,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
375,2018-07-21,549523.4835600732,216997.59059083194,863542.1283385119,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
376,2018-07-21,549523.4835600732,212784.8525585274,866377.1949202253,549523.4835600732,549523.4835600732,-12743.19546063281,-12743.19546063281,-12743.19546063281,-19182.605729960556,-19182.605729960556,-19182.605729960556,6439.4102693277455,6439.4102693277455,6439.4102693277455,0.0,0.0,0.0,536780.2880994404
