,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
44,2017-12-02,238143.73924593691,236146.86608137452,239154.3587705857,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
45,2017-12-02,238143.73924593691,236097.47600288605,239085.94912433988,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
46,2017-12-02,238143.73924593691,236098.98184190955,239084.03730485367,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
47,2017-12-02,238143.73924593691,236034.13573942584,239089.2644802341,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
48,2017-12-02,238143.73924593691,236213.84331804272,239065.29050199862,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
49,2017-12-02,238143.73924593691,236111.27004776621,239141.8587205487,238143.73924593691,238143.73924593691,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,-501.9461425443978,0.0,0.0,0.0,237641.79310339253
50,2017-12-09,239583.60691705273,237063.03900255047,240117.89243147182,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
51,2017-12-09,239583.60691705273,237010.7092854766,239882.9539508192,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
52,2017-12-09,239583.60691705273,236942.43697836052,239961.9477712792,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
53,2017-12-09,239583.60691705273,236949.61174514526,239987.10917701962,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
54,2017-12-09,239583.60691705273,236977.2345185787,239914.25705392088,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
55,2017-12-09,239583.60691705273,236997.40531740017,239984.27318883713,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
56,2017-12-09,239583.60691705273,237128.37743077718,239912.34072044713,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
57,2017-12-09,239583.60691705273,237074.70131031048,239916.40464197483,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
58,2017-12-09,239583.60691705273,237134.82211275602,240076.94059144906,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
59,2017-12-09,239583.60691705273,237076.74104274926,239945.53436852022,239583.60691705273,239583.60691705273,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,-1099.0565249046374,0.0,0.0,0.0,238484.55039214808
60,2017-12-16,241023.47458816858,237829.49272596036,240792.63401407428,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
61,2017-12-16,241023.47458816858,237919.67962726598,240857.27759872886,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
62,2017-12-16,241023.47458816858,237930.75995654787,240798.32556950115,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
63,2017-12-16,241023.47458816858,237855.5404108147,240903.04870724992,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
64,2017-12-16,241023.47458816858,237854.2271324941,240901.30937214466,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
65,2017-12-16,241023.47458816858,237833.84109349851,240815.3469890545,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
66,2017-12-16,241023.47458816858,237974.91601937762,240694.11190008427,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
67,2017-12-16,241023.47458816858,237919.54020121097,240784.50721162627,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
68,2017-12-16,241023.47458816858,237815.1059710093,240706.01178646812,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
69,2017-12-16,241023.47458816858,237804.19959964388,240893.74123488713,241023.47458816858,241023.47458816858,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,-1678.2978546414968,0.0,0.0,0.0,239345.17673352707
70,2017-12-23,242463.34225928443,238480.6983281153,241467.36982350345,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
71,2017-12-23,242463.34225928443,238455.45971125172,241452.44421403043,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
72,2017-12-23,242463.34225928443,238324.2262324703,241341.64076136652,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
73,2017-12-23,242463.34225928443,238461.5921699227,241414.29393279695,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
74,2017-12-23,242463.34225928443,238387.54297698356,241313.62030380193,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
75,2017-12-23,242463.34225928443,238431.70187818885,241420.03005867338,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
76,2017-12-23,242463.34225928443,238443.85747540585,241371.07214706385,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
77,2017-12-23,242463.34225928443,238441.18869362783,241508.64990442566,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
78,2017-12-23,242463.34225928443,238516.54410313748,241420.51069809136,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
79,2017-12-23,242463.34225928443,238418.19970684702,241373.90159925693,242463.3422592844,242463.3422592844,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,-2537.3314054917255,0.0,0.0,0.0,239926.01085379272
80,2017-12-30,243743.02074026418,238235.6116487689,241220.42462782378,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
81,2017-12-30,243743.02074026418,238369.45381518206,241254.7678300685,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
82,2017-12-30,243743.02074026418,238310.40621280685,241184.89992495935,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
83,2017-12-30,243743.02074026418,238263.00923590816,241240.02823073446,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
84,2017-12-30,243743.02074026418,238207.8866409527,241321.2630691838,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
85,2017-12-30,243743.02074026418,238329.5378426224,241147.12347674088,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
86,2017-12-30,243743.02074026418,238315.90643066587,241328.97034724025,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
87,2017-12-30,243743.02074026418,238261.36462248594,241293.81891909486,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
88,2017-12-30,243743.02074026418,238342.48476408914,241276.61718208363,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
89,2017-12-30,243743.02074026418,238197.8925921286,241233.87259843072,243743.02074026418,243743.02074026418,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,-3977.222109920063,0.0,0.0,0.0,239765.79863034413
90,2018-01-06,245022.69922124394,237399.51185423008,240361.47414536896,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
91,2018-01-06,245022.69922124394,237398.09093195802,240395.29003966818,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
92,2018-01-06,245022.69922124394,237499.49568994806,240500.09312278728,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
93,2018-01-06,245022.69922124394,237346.7821677845,240488.10943308962,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
94,2018-01-06,245022.69922124394,237465.22225176878,240374.68899004688,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
95,2018-01-06,245022.69922124394,237545.29979577017,240354.98156703197,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
96,2018-01-06,245022.69922124394,237508.7917413789,240358.80874247313,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
97,2018-01-06,245022.69922124394,237436.99783503663,240444.4470849937,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
98,2018-01-06,245022.69922124394,237481.41231927427,240247.2807782911,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
99,2018-01-06,245022.69922124394,237511.43768622732,240415.24753170885,245022.69922124394,245022.69922124394,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,-6109.660261111774,0.0,0.0,0.0,238913.03896013217
100,2018-01-13,246302.37770222375,235995.81992070956,238938.66614080506,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
101,2018-01-13,246302.37770222375,235988.03689603298,238953.95305776777,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
102,2018-01-13,246302.37770222375,236036.69622964488,239027.80207989563,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
103,2018-01-13,246302.37770222375,236064.8772237739,238886.345802634,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
104,2018-01-13,246302.37770222375,235983.23782149743,238980.71157837872,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
105,2018-01-13,246302.37770222375,235952.17281606668,239045.58588469165,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
106,2018-01-13,246302.37770222375,235924.07058452515,238992.21816773858,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
107,2018-01-13,246302.37770222375,236099.7774495692,238943.82964782135,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
108,2018-01-13,246302.37770222375,236076.61295887752,239032.9014344181,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
109,2018-01-13,246302.37770222375,236027.67259522114,238984.86911348102,246302.37770222375,246302.37770222375,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,-8823.785195329367,0.0,0.0,0.0,237478.59250689438
110,2018-01-20,247582.0561832035,234222.52461376306,237119.86674096168,247582.0561832035,247582.0561832035,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,0.0,0.0,0.0,235724.6606483625
111,2018-01-20,247582.0561832035,234284.7236478727,237160.31768790496,247582.0561832035,247582.0561832035,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,-11857.39553484099,0.0,0.0,0.0,235724.6606483625
